timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761482258406,160,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3341,text,false,,2599,0,3227,8287,http://localhost/get,0,0,0
1761482258243,327,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4944,text,false,,2599,0,5061,8289,http://localhost/get,0,0,1
1761482258406,165,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-983,text,false,,2599,0,3230,8292,http://localhost/get,0,0,0
1761482258421,191,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-60,text,false,,2599,0,3249,8330,http://localhost/get,0,0,0
1761482258425,190,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5059,text,false,,2599,0,5081,8332,http://localhost/get,0,0,0
1761482258458,159,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1122,text,false,,2599,0,3252,8333,http://localhost/get,0,0,0
1761482258413,216,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4780,text,false,,2599,0,5088,8341,http://localhost/get,0,0,0
1761482258383,280,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5016,text,false,,2599,0,5089,8347,http://localhost/get,0,0,2
1761482258378,285,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4127,text,false,,2599,0,3258,8347,http://localhost/get,0,0,0
1761482258246,417,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-774,text,false,,2599,0,3258,8347,http://localhost/get,0,0,0
1761482258458,205,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5426,text,false,,2599,0,5089,8347,http://localhost/get,0,0,0
1761482258384,290,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-228,text,false,,2599,0,3260,8351,http://localhost/get,0,0,0
1761482258406,274,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3272,text,false,,2599,0,3261,8352,http://localhost/get,0,0,0
1761482258374,389,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-178,text,false,,2599,0,3266,8382,http://localhost/get,0,0,4
1761482258243,523,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-544,text,false,,2599,0,3266,8383,http://localhost/get,0,0,1
1761482258437,333,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1044,text,false,,2599,0,3271,8400,http://localhost/get,0,0,0
1761482258383,446,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-201,text,false,,2599,0,3483,8718,http://localhost/get,0,0,2
1761482258398,434,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-256,text,false,,2599,0,3483,8718,http://localhost/get,0,0,0
1761482258250,593,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-778,text,false,,2599,0,3483,8719,http://localhost/get,0,0,1
1761482258424,423,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1032,text,false,,2599,0,3483,8719,http://localhost/get,0,0,1
1761482258265,587,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-543,text,false,,2599,0,3483,8719,http://localhost/get,0,0,0
1761482258250,606,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4880,text,false,,2599,0,5237,8721,http://localhost/get,0,0,0
1761482258251,614,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-781,text,false,,2599,0,3486,8732,http://localhost/get,0,0,0
1761482258413,454,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3133,text,false,,2599,0,3486,8732,http://localhost/get,0,0,0
1761482258374,495,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-191,text,false,,2599,0,3492,8738,http://localhost/get,0,0,4
1761482258425,446,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-64,text,false,,2599,0,3493,8745,http://localhost/get,0,0,0
1761482258415,457,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4130,text,false,,2599,0,3493,8746,http://localhost/get,0,0,0
1761482258414,463,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1015,text,false,,2599,0,3493,8750,http://localhost/get,0,0,0
1761482258399,480,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4069,text,false,,2599,0,3493,8752,http://localhost/get,0,0,0
1761482258459,519,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5428,text,false,,2599,0,5282,8787,http://localhost/get,0,0,1
1761482258373,608,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-286,text,false,,2599,0,3506,8790,http://localhost/get,0,0,5
1761482258416,567,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3329,text,false,,2599,0,3516,8806,http://localhost/get,0,0,0
1761482258416,571,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-982,text,false,,2599,0,3545,8842,http://localhost/get,0,0,0
1761482258399,591,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-833,text,false,,2599,0,3560,8865,http://localhost/get,0,0,0
1761482258416,562,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5384,text,false,,2599,0,5320,8910,http://localhost/get,0,0,0
1761482258449,556,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5416,text,false,,2599,0,5321,8914,http://localhost/get,0,0,0
1761482258464,544,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-908,text,false,,2599,0,3602,8929,http://localhost/get,0,0,0
1761482258415,594,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4078,text,false,,2599,0,5327,8929,http://localhost/get,0,0,0
1761482258377,601,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-974,text,false,,2599,0,3609,8940,http://localhost/get,0,0,0
1761482258425,587,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-327,text,false,,2599,0,3609,8941,http://localhost/get,0,0,0
1761482258365,648,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-33,text,false,,2599,0,3613,8946,http://localhost/get,0,0,0
1761482258252,762,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5217,text,false,,2599,0,5333,8946,http://localhost/get,0,0,0
1761482258374,641,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-221,text,false,,2599,0,3617,8952,http://localhost/get,0,0,4
1761482258419,596,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5387,text,false,,2599,0,5335,8953,http://localhost/get,0,0,0
1761482258384,634,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5304,text,false,,2599,0,5340,8964,http://localhost/get,0,0,1
1761482258421,600,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-61,text,false,,2599,0,3626,8971,http://localhost/get,0,0,0
1761482258464,557,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4136,text,false,,2599,0,3626,8975,http://localhost/get,0,0,0
1761482258416,606,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5383,text,false,,2599,0,5349,8975,http://localhost/get,0,0,0
1761482258416,610,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5385,text,false,,2599,0,5354,8982,http://localhost/get,0,0,0
1761482258416,612,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3131,text,false,,2599,0,3629,8987,http://localhost/get,0,0,0
1761482258249,788,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-775,text,false,,2599,0,3631,8993,http://localhost/get,0,0,0
1761482258373,664,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-250,text,false,,2599,0,3631,8993,http://localhost/get,0,0,5
1761482258437,577,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5405,text,false,,2599,0,5333,8946,http://localhost/get,0,0,0
1761482258413,638,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4783,text,false,,2599,0,5364,8995,http://localhost/get,0,0,1
1761482258249,803,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4844,text,false,,2599,0,5365,8997,http://localhost/get,0,0,0
1761482258550,502,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1163,text,false,,2599,0,3632,8997,http://localhost/get,0,0,0
1761482258422,630,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-268,text,false,,2599,0,3634,8999,http://localhost/get,0,0,0
1761482258568,492,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4717,text,false,,2599,0,5368,9003,http://localhost/get,0,0,0
1761482258250,818,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5216,text,false,,2599,0,5377,9013,http://localhost/get,0,0,1
1761482258416,661,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3134,text,false,,2599,0,3647,9034,http://localhost/get,0,0,0
1761482258252,825,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4843,text,false,,2599,0,5387,9034,http://localhost/get,0,0,0
1761482258250,828,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-552,text,false,,2599,0,3647,9034,http://localhost/get,0,0,0
1761482258457,622,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-909,text,false,,2599,0,3648,9038,http://localhost/get,0,0,0
1761482258383,697,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4095,text,false,,2599,0,3648,9039,http://localhost/get,0,0,2
1761482258255,929,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-434,text,false,,2599,0,3660,9059,http://localhost/get,0,0,1
1761482258399,786,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-836,text,false,,2599,0,3663,9067,http://localhost/get,0,0,0
1761482258383,806,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-200,text,false,,2599,0,3665,9077,http://localhost/get,0,0,2
1761482258252,937,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-553,text,false,,2599,0,3665,9077,http://localhost/get,0,0,0
1761482258423,766,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5390,text,false,,2599,0,5413,9078,http://localhost/get,0,0,0
1761482258465,725,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4138,text,false,,2599,0,3667,9081,http://localhost/get,0,0,0
1761482258406,772,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-281,text,false,,2599,0,3669,9092,http://localhost/get,0,0,1
1761482258365,827,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4976,text,false,,2599,0,5425,9096,http://localhost/get,0,0,0
1761482258421,772,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-314,text,false,,2599,0,3672,9101,http://localhost/get,0,0,1
1761482258399,780,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4066,text,false,,2599,0,3672,9102,http://localhost/get,0,0,0
1761482258399,779,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4128,text,false,,2599,0,3673,9104,http://localhost/get,0,0,0
1761482258421,773,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-58,text,false,,2599,0,3673,9104,http://localhost/get,0,0,0
1761482258383,795,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-324,text,false,,2599,0,3675,9109,http://localhost/get,0,0,2
1761482258250,946,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-649,text,false,,2599,0,3677,9118,http://localhost/get,0,0,0
1761482258416,781,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3126,text,false,,2599,0,3678,9121,http://localhost/get,0,0,0
1761482258388,809,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4094,text,false,,2599,0,3678,9121,http://localhost/get,0,0,0
1761482258417,781,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4825,text,false,,2599,0,5443,9121,http://localhost/get,0,0,0
1761482258549,649,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-927,text,false,,2599,0,3678,9121,http://localhost/get,0,0,1
1761482258549,649,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4100,text,false,,2599,0,5443,9121,http://localhost/get,0,0,0
1761482258418,781,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-991,text,false,,2599,0,3678,9123,http://localhost/get,0,0,0
1761482258550,650,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-415,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258417,783,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3123,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258425,775,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-300,text,false,,2599,0,3679,9124,http://localhost/get,0,0,1
1761482258422,779,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-272,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258414,785,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4145,text,false,,2599,0,5445,9123,http://localhost/get,0,0,0
1761482258415,789,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-972,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258438,766,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4769,text,false,,2599,0,5445,9124,http://localhost/get,0,0,0
1761482258417,783,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4824,text,false,,2599,0,5445,9124,http://localhost/get,0,0,0
1761482258427,777,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1003,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258441,763,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1031,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258373,831,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-326,text,false,,2599,0,3679,9124,http://localhost/get,0,0,5
1761482258248,956,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-772,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258466,712,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-917,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258407,797,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-975,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258408,797,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5375,text,false,,2599,0,5445,9124,http://localhost/get,0,0,0
1761482258384,821,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5267,text,false,,2599,0,5445,9124,http://localhost/get,0,0,0
1761482258447,759,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4132,text,false,,2599,0,3679,9124,http://localhost/get,0,0,0
1761482258381,827,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-199,text,false,,2599,0,3679,9126,http://localhost/get,0,0,4
1761482258383,825,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-179,text,false,,2599,0,3679,9126,http://localhost/get,0,0,2
1761482258565,643,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-587,text,false,,2599,0,3679,9126,http://localhost/get,0,0,0
1761482258378,830,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-824,text,false,,2599,0,3679,9126,http://localhost/get,0,0,0
1761482258446,754,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1060,text,false,,2599,0,3680,9127,http://localhost/get,0,0,1
1761482258399,780,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-320,text,false,,2599,0,3680,9127,http://localhost/get,0,0,0
1761482258565,647,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3257,text,false,,2599,0,3680,9127,http://localhost/get,0,0,0
1761482258615,597,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-456,text,false,,2599,0,3680,9127,http://localhost/get,0,0,2
1761482258398,814,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4067,text,false,,2599,0,3680,9127,http://localhost/get,0,0,1
1761482258422,794,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-62,text,false,,2599,0,3680,9128,http://localhost/get,0,0,0
1761482258463,756,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4137,text,false,,2599,0,3680,9128,http://localhost/get,0,0,0
1761482258381,838,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-337,text,false,,2599,0,3680,9128,http://localhost/get,0,0,4
1761482258398,821,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-832,text,false,,2599,0,3680,9128,http://localhost/get,0,0,0
1761482258438,782,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1046,text,false,,2599,0,3680,9128,http://localhost/get,0,0,0
1761482258422,798,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5060,text,false,,2599,0,5448,9128,http://localhost/get,0,0,0
1761482258389,831,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4999,text,false,,2599,0,5448,9128,http://localhost/get,0,0,1
1761482258441,779,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1024,text,false,,2599,0,3680,9128,http://localhost/get,0,0,1
1761482258251,970,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-783,text,false,,2599,0,3680,9128,http://localhost/get,0,0,0
1761482258425,797,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-311,text,false,,2599,0,3680,9130,http://localhost/get,0,0,0
1761482258251,973,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5219,text,false,,2599,0,5451,9134,http://localhost/get,0,0,0
1761482258407,818,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4086,text,false,,2599,0,3683,9134,http://localhost/get,0,0,0
1761482258417,820,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3942,text,false,,2599,0,3693,9149,http://localhost/get,0,0,0
1761482258251,986,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-780,text,false,,2599,0,3693,9150,http://localhost/get,0,0,0
1761482258249,988,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-560,text,false,,2599,0,3693,9150,http://localhost/get,0,0,0
1761482258407,831,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-986,text,false,,2599,0,3693,9150,http://localhost/get,0,0,0
1761482258384,855,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5322,text,false,,2599,0,5457,9150,http://localhost/get,0,0,0
1761482258417,829,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3108,text,false,,2599,0,3693,9151,http://localhost/get,0,0,0
1761482258440,808,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4956,text,false,,2599,0,5459,9152,http://localhost/get,0,0,1
1761482258449,801,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4133,text,false,,2599,0,3694,9156,http://localhost/get,0,0,0
1761482258624,628,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4910,text,false,,2599,0,5464,9160,http://localhost/get,0,0,0
1761482258383,875,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-194,text,false,,2599,0,3697,9163,http://localhost/get,0,0,2
1761482258437,821,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-373,text,false,,2599,0,3697,9164,http://localhost/get,0,0,0
1761482258437,822,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-374,text,false,,2599,0,3699,9168,http://localhost/get,0,0,0
1761482258381,878,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-220,text,false,,2599,0,3700,9169,http://localhost/get,0,0,4
1761482258389,872,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5064,text,false,,2599,0,5470,9173,http://localhost/get,0,0,1
1761482258425,838,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1022,text,false,,2599,0,3703,9173,http://localhost/get,0,0,1
1761482258399,865,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-321,text,false,,2599,0,3703,9173,http://localhost/get,0,0,0
1761482258427,838,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1055,text,false,,2599,0,3703,9173,http://localhost/get,0,0,0
1761482258255,1015,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-680,text,false,,2599,0,3704,9174,http://localhost/get,0,0,0
1761482258573,699,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-689,text,false,,2599,0,3705,9176,http://localhost/get,0,0,0
1761482258566,709,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5535,text,false,,2599,0,5471,9176,http://localhost/get,0,0,0
1761482258573,703,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-420,text,false,,2599,0,3705,9176,http://localhost/get,0,0,0
1761482258407,870,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-275,text,false,,2599,0,3706,9177,http://localhost/get,0,0,0
1761482258373,976,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-217,text,false,,2599,0,3708,9182,http://localhost/get,0,0,5
1761482258385,962,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4831,text,false,,2599,0,5474,9183,http://localhost/get,0,0,5
1761482258550,798,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5516,text,false,,2599,0,5474,9183,http://localhost/get,0,0,3
1761482258429,920,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-857,text,false,,2599,0,3710,9184,http://localhost/get,0,0,1
1761482258440,909,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3078,text,false,,2599,0,3710,9184,http://localhost/get,0,0,0
1761482258381,968,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-41,text,false,,2599,0,3710,9184,http://localhost/get,0,0,4
1761482258251,1098,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-4072,text,false,,2599,0,3710,9184,http://localhost/get,0,0,0
1761482258417,933,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-1007,text,false,,2599,0,3710,9184,http://localhost/get,0,0,0
1761482258572,776,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-5539,text,false,,2599,0,5474,9183,http://localhost/get,0,0,0
1761482258427,923,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-287,text,false,,2599,0,3712,9186,http://localhost/get,0,0,0
1761482258408,942,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-984,text,false,,2599,0,3712,9186,http://localhost/get,0,0,0
1761482258252,1098,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Load Test 1-4842,text,false,,2599,0,5474,9186,http://localhost/get,0,0,0
1761482258430,920,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-858,text,false,,2599,0,3712,9186,http://localhost/get,0,0,0
1761482258413,937,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-3333,text,false,,2599,0,3712,9186,http://localhost/get,0,0,0
1761482258392,959,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-271,text,false,,2599,0,3712,9186,http://localhost/get,0,0,0
1761482258382,969,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-197,text,false,,2599,0,3712,9186,http://localhost/get,0,0,3
1761482258251,1100,GET Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Stress Test 2-791,text,false,,2599,0,3712,9186,http://localhost/get,0,0,0
